"CODIGO";"CODIGOCONTA";"CODIGOUSUARIO";"USUARIO";"DHMODIFICACAO"
"3,000000";"734,000000";"13,000000";"RETOMA";"28/01/2008 12:18"
"4,000000";"1495,000000";"13,000000";"RETOMA";"28/01/2008 12:20"
"5,000000";"735,000000";"14,000000";"RETOMA";"28/01/2008 12:20"
"6,000000";"1110,000000";"14,000000";"RETOMA";"28/01/2008 12:21"
"7,000000";"736,000000";"15,000000";"RETOMA";"28/01/2008 12:21"
"8,000000";"743,000000";"15,000000";"RETOMA";"28/01/2008 12:21"
"19,000000";"741,000000";"11,000000";"RETOMA";"28/01/2008 13:16"
"20,000000";"760,000000";"11,000000";"RETOMA";"28/01/2008 13:16"
"27,000000";"746,000000";"5,000000";"RETOMA";"28/01/2008 13:19"
"28,000000";"764,000000";"5,000000";"RETOMA";"28/01/2008 13:19"
"33,000000";"748,000000";"8,000000";"RETOMA";"28/01/2008 13:23"
"34,000000";"766,000000";"8,000000";"RETOMA";"28/01/2008 13:23"
"35,000000";"749,000000";"9,000000";"RETOMA";"28/01/2008 13:23"
"36,000000";"769,000000";"9,000000";"RETOMA";"28/01/2008 13:23"
"37,000000";"750,000000";"10,000000";"RETOMA";"28/01/2008 13:24"
"38,000000";"770,000000";"10,000000";"RETOMA";"28/01/2008 13:24"
"42,000000";"1702,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"44,000000";"1757,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"45,000000";"1758,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"46,000000";"1759,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"47,000000";"1760,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"48,000000";"1763,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"50,000000";"1761,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"52,000000";"1765,000000";"11,000000";"RETOMA";"28/01/2008 14:12"
"53,000000";"1859,000000";"13,000000";"RETOMA";"28/01/2008 14:14"
"136,000000";"1688,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"137,000000";"1727,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"139,000000";"1861,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"142,000000";"1817,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"143,000000";"1818,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"144,000000";"1819,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"145,000000";"1820,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"146,000000";"1821,000000";"5,000000";"RETOMA";"28/01/2008 14:29"
"170,000000";"1737,000000";"8,000000";"RETOMA";"28/01/2008 14:32"
"172,000000";"1834,000000";"8,000000";"RETOMA";"28/01/2008 14:32"
"173,000000";"1835,000000";"8,000000";"RETOMA";"28/01/2008 14:32"
"174,000000";"1691,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"175,000000";"1692,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"177,000000";"1740,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"178,000000";"1836,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"179,000000";"1837,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"180,000000";"1840,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"181,000000";"1839,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"183,000000";"1842,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"185,000000";"1843,000000";"9,000000";"RETOMA";"28/01/2008 14:33"
"187,000000";"1695,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"188,000000";"1741,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"189,000000";"1742,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"190,000000";"1743,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"191,000000";"1745,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"192,000000";"1744,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"193,000000";"1746,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"194,000000";"1844,000000";"10,000000";"RETOMA";"28/01/2008 14:34"
"203,000000";"1877,000000";"11,000000";"RETOMA";"19/02/2008 09:09"
"206,000000";"1879,000000";"10,000000";"RETOMA";"27/02/2008 08:57"
"207,000000";"1880,000000";"10,000000";"RETOMA";"27/02/2008 08:57"
"220,000000";"1901,000000";"5,000000";"RETOMA";"20/03/2008 16:08"
"222,000000";"1904,000000";"8,000000";"RETOMA";"31/03/2008 14:52"
"233,000000";"848,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"234,000000";"849,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"235,000000";"850,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"236,000000";"851,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"237,000000";"867,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"238,000000";"934,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"239,000000";"935,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"240,000000";"868,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"241,000000";"869,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"242,000000";"870,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"243,000000";"852,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"244,000000";"853,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"245,000000";"847,000000";"24,000000";"RETOMA";"01/04/2008 16:40"
"250,000000";"1308,000000";"5,000000";"RETOMA";"02/04/2008 07:42"
"272,000000";"1527,000000";"5,000000";"RETOMA";"02/04/2008 16:17"
"274,000000";"1906,000000";"8,000000";"RETOMA";"03/04/2008 13:51"
"286,000000";"1921,000000";"11,000000";"RETOMA";"06/05/2008 08:50"
"290,000000";"1925,000000";"11,000000";"RETOMA";"13/05/2008 11:16"
"292,000000";"1923,000000";"5,000000";"RETOMA";"13/05/2008 11:17"
"294,000000";"1928,000000";"11,000000";"RETOMA";"26/05/2008 15:21"
"298,000000";"1929,000000";"5,000000";"RETOMA";"27/05/2008 09:25"
"299,000000";"1934,000000";"8,000000";"RETOMA";"29/05/2008 15:59"
"302,000000";"1940,000000";"11,000000";"RETOMA";"09/06/2008 08:42"
"305,000000";"1942,000000";"9,000000";"RETOMA";"09/06/2008 08:44"
"312,000000";"1949,000000";"11,000000";"RETOMA";"17/06/2008 09:12"
"315,000000";"1945,000000";"5,000000";"RETOMA";"17/06/2008 09:14"
"317,000000";"1950,000000";"9,000000";"RETOMA";"17/06/2008 09:15"
"319,000000";"1952,000000";"11,000000";"RETOMA";"17/06/2008 15:08"
"324,000000";"1956,000000";"5,000000";"RETOMA";"19/06/2008 13:54"
"325,000000";"1963,000000";"11,000000";"RETOMA";"19/06/2008 14:43"
"328,000000";"1960,000000";"10,000000";"RETOMA";"19/06/2008 14:44"
"333,000000";"1969,000000";"8,000000";"RETOMA";"20/06/2008 16:05"
"349,000000";"1985,000000";"5,000000";"RETOMA";"03/07/2008 15:51"
"353,000000";"1995,000000";"11,000000";"RETOMA";"14/07/2008 13:37"
"356,000000";"1992,000000";"10,000000";"RETOMA";"15/07/2008 09:47"
"357,000000";"1991,000000";"9,000000";"RETOMA";"15/07/2008 09:47"
"360,000000";"2002,000000";"8,000000";"RETOMA";"24/07/2008 10:25"
"363,000000";"2000,000000";"5,000000";"RETOMA";"25/07/2008 16:25"
"375,000000";"2018,000000";"9,000000";"RETOMA";"01/08/2008 08:00"
"379,000000";"2033,000000";"8,000000";"RETOMA";"12/08/2008 15:16"
"380,000000";"2032,000000";"9,000000";"RETOMA";"12/08/2008 15:16"
"382,000000";"2044,000000";"8,000000";"RETOMA";"19/08/2008 09:28"
"383,000000";"2045,000000";"9,000000";"RETOMA";"21/08/2008 16:15"
"385,000000";"2062,000000";"11,000000";"RETOMA";"01/09/2008 08:46"
"389,000000";"2067,000000";"10,000000";"RETOMA";"05/09/2008 15:21"
"397,000000";"2077,000000";"11,000000";"RETOMA";"16/09/2008 10:47"
"400,000000";"2082,000000";"9,000000";"RETOMA";"23/09/2008 08:22"
"401,000000";"2085,000000";"9,000000";"RETOMA";"26/09/2008 10:40"
"410,000000";"2095,000000";"8,000000";"RETOMA";"08/10/2008 09:58"
"440,000000";"2111,000000";"8,000000";"RETOMA";"10/11/2008 14:05"
"442,000000";"2107,000000";"5,000000";"RETOMA";"10/11/2008 14:07"
"443,000000";"2108,000000";"5,000000";"RETOMA";"10/11/2008 14:07"
"444,000000";"2114,000000";"9,000000";"RETOMA";"10/11/2008 14:11"
"446,000000";"2109,000000";"8,000000";"RETOMA";"11/11/2008 09:37"
"456,000000";"2128,000000";"10,000000";"RETOMA";"09/12/2008 08:25"
"458,000000";"2130,000000";"11,000000";"RETOMA";"12/12/2008 11:25"
"462,000000";"2138,000000";"9,000000";"RETOMA";"26/01/2009 09:31"
"463,000000";"2139,000000";"9,000000";"RETOMA";"26/01/2009 09:31"
"467,000000";"2147,000000";"9,000000";"RETOMA";"04/02/2009 08:48"
"473,000000";"2078,000000";"9,000000";"RETOMA";"12/02/2009 16:23"
"482,000000";"2159,000000";"11,000000";"RETOMA";"10/03/2009 16:17"
"484,000000";"2160,000000";"9,000000";"RETOMA";"10/03/2009 16:23"
"526,000000";"2134,000000";"5,000000";"RETOMA";"09/04/2009 09:23"
"527,000000";"2191,000000";"11,000000";"RETOMA";"28/04/2009 10:23"
"530,000000";"2194,000000";"11,000000";"RETOMA";"04/05/2009 11:23"
"535,000000";"2199,000000";"5,000000";"RETOMA";"11/05/2009 11:31"
"541,000000";"2200,000000";"11,000000";"RETOMA";"12/05/2009 14:03"
"546,000000";"2215,000000";"11,000000";"RETOMA";"20/05/2009 11:01"
"547,000000";"2214,000000";"5,000000";"RETOMA";"20/05/2009 11:02"
"548,000000";"2213,000000";"5,000000";"RETOMA";"20/05/2009 11:02"
"549,000000";"2225,000000";"9,000000";"RETOMA";"05/06/2009 15:54"
"550,000000";"2226,000000";"10,000000";"RETOMA";"05/06/2009 15:54"
"551,000000";"2227,000000";"11,000000";"RETOMA";"05/06/2009 15:54"
"557,000000";"1747,000000";"8,000000";"RETOMA";"08/06/2009 09:17"
"558,000000";"1846,000000";"8,000000";"RETOMA";"08/06/2009 09:17"
"559,000000";"783,000000";"8,000000";"RETOMA";"08/06/2009 09:18"
"560,000000";"1872,000000";"8,000000";"RETOMA";"08/06/2009 09:20"
"561,000000";"1747,000000";"5,000000";"RETOMA";"08/06/2009 09:23"
"562,000000";"1846,000000";"5,000000";"RETOMA";"08/06/2009 09:23"
"563,000000";"783,000000";"5,000000";"RETOMA";"08/06/2009 09:23"
"564,000000";"1872,000000";"5,000000";"RETOMA";"08/06/2009 09:24"
"565,000000";"1747,000000";"10,000000";"RETOMA";"08/06/2009 09:24"
"566,000000";"1846,000000";"10,000000";"RETOMA";"08/06/2009 09:24"
"567,000000";"783,000000";"10,000000";"RETOMA";"08/06/2009 09:25"
"568,000000";"1872,000000";"10,000000";"RETOMA";"08/06/2009 09:25"
"581,000000";"2238,000000";"11,000000";"RETOMA";"18/06/2009 10:37"
"586,000000";"2243,000000";"9,000000";"RETOMA";"22/06/2009 09:23"
"589,000000";"2251,000000";"10,000000";"RETOMA";"01/07/2009 15:02"
"590,000000";"2254,000000";"11,000000";"RETOMA";"02/07/2009 09:16"
"600,000000";"2259,000000";"8,000000";"RETOMA";"08/07/2009 09:33"
"604,000000";"2269,000000";"9,000000";"RETOMA";"20/07/2009 09:52"
"607,000000";"2287,000000";"8,000000";"RETOMA";"10/08/2009 14:46"
"608,000000";"2283,000000";"8,000000";"RETOMA";"10/08/2009 14:46"
"609,000000";"2284,000000";"8,000000";"RETOMA";"10/08/2009 14:46"
"610,000000";"2286,000000";"8,000000";"RETOMA";"10/08/2009 14:46"
"611,000000";"2285,000000";"8,000000";"RETOMA";"10/08/2009 14:46"
"613,000000";"2289,000000";"9,000000";"RETOMA";"10/08/2009 14:47"
"615,000000";"2291,000000";"11,000000";"RETOMA";"10/08/2009 14:49"
"616,000000";"2292,000000";"5,000000";"RETOMA";"10/08/2009 14:50"
"617,000000";"2293,000000";"10,000000";"RETOMA";"13/08/2009 10:20"
"626,000000";"2299,000000";"11,000000";"RETOMA";"31/08/2009 09:08"
"636,000000";"2310,000000";"9,000000";"RETOMA";"04/09/2009 10:53"
"640,000000";"2319,000000";"11,000000";"RETOMA";"18/09/2009 08:57"
"643,000000";"2320,000000";"9,000000";"RETOMA";"22/09/2009 10:40"
"653,000000";"2123,000000";"11,000000";"RETOMA";"14/10/2009 09:57"
"654,000000";"2275,000000";"11,000000";"RETOMA";"20/10/2009 16:45"
"655,000000";"2343,000000";"14,000000";"RETOMA";"28/10/2009 09:00"
"658,000000";"2333,000000";"10,000000";"RETOMA";"06/11/2009 09:37"
"669,000000";"2372,000000";"9,000000";"RETOMA";"02/02/2010 16:14"
"670,000000";"2371,000000";"10,000000";"RETOMA";"02/02/2010 16:14"
"675,000000";"2377,000000";"8,000000";"RETOMA";"10/02/2010 14:09"
"680,000000";"2384,000000";"11,000000";"RETOMA";"22/02/2010 15:59"
"683,000000";"2387,000000";"8,000000";"RETOMA";"01/03/2010 09:37"
"696,000000";"2415,000000";"11,000000";"RETOMA";"19/04/2010 09:48"
"697,000000";"2419,000000";"11,000000";"RETOMA";"19/04/2010 09:48"
"706,000000";"2125,000000";"11,000000";"RETOMA";"27/04/2010 15:30"
"716,000000";"2441,000000";"11,000000";"RETOMA";"17/05/2010 11:26"
"722,000000";"2448,000000";"9,000000";"RETOMA";"11/06/2010 14:27"
"724,000000";"2449,000000";"8,000000";"RETOMA";"14/06/2010 14:12"
"728,000000";"2454,000000";"8,000000";"RETOMA";"24/06/2010 10:01"
"729,000000";"2456,000000";"11,000000";"RETOMA";"30/06/2010 10:13"
"734,000000";"2458,000000";"10,000000";"RETOMA";"30/06/2010 10:17"
"747,000000";"1303,000000";"8,000000";"RETOMA";"20/07/2010 15:06"
"748,000000";"1305,000000";"8,000000";"RETOMA";"20/07/2010 15:06"
"749,000000";"2470,000000";"8,000000";"RETOMA";"20/07/2010 15:06"
"750,000000";"1304,000000";"8,000000";"RETOMA";"20/07/2010 15:06"
"751,000000";"1302,000000";"8,000000";"RETOMA";"20/07/2010 15:06"
"752,000000";"2473,000000";"11,000000";"RETOMA";"21/07/2010 14:52"
"753,000000";"2472,000000";"11,000000";"RETOMA";"21/07/2010 14:52"
"754,000000";"2474,000000";"11,000000";"RETOMA";"21/07/2010 14:52"
"760,000000";"2492,000000";"8,000000";"RETOMA";"11/08/2010 16:08"
"769,000000";"2512,000000";"8,000000";"RETOMA";"10/09/2010 14:15"
"776,000000";"2520,000000";"8,000000";"RETOMA";"15/09/2010 09:56"
"824,000000";"2566,000000";"8,000000";"NUNO";"12/11/2010 15:38"
"827,000000";"2568,000000";"11,000000";"NUNO";"17/11/2010 09:07"
"829,000000";"2570,000000";"9,000000";"NUNO";"19/11/2010 09:00"
"831,000000";"2572,000000";"8,000000";"NUNO";"23/11/2010 14:11"
"846,000000";"2585,000000";"9,000000";"NUNO";"13/01/2011 08:11"
"847,000000";"2586,000000";"11,000000";"NUNO";"13/01/2011 08:11"
"859,000000";"2597,000000";"8,000000";"RETOMA";"01/02/2011 09:28"
"861,000000";"2605,000000";"11,000000";"RETOMA";"04/02/2011 14:00"
"863,000000";"2603,000000";"8,000000";"RETOMA";"04/02/2011 14:01"
"864,000000";"2602,000000";"9,000000";"RETOMA";"04/02/2011 14:02"
"867,000000";"742,000000";"60,000000";"RETOMA";"15/02/2011 14:34"
"868,000000";"761,000000";"60,000000";"RETOMA";"15/02/2011 14:34"
"869,000000";"2350,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"870,000000";"2569,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"871,000000";"1858,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"872,000000";"2608,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"873,000000";"2576,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"874,000000";"2485,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"875,000000";"2546,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"876,000000";"2588,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"877,000000";"2563,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"878,000000";"2339,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"879,000000";"2578,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"880,000000";"2301,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"881,000000";"2307,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"882,000000";"2528,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"883,000000";"2348,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"884,000000";"2359,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"885,000000";"2351,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"886,000000";"1766,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"887,000000";"1683,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"888,000000";"2153,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"889,000000";"2155,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"890,000000";"1854,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"891,000000";"2288,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"892,000000";"2502,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"893,000000";"2090,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"894,000000";"2167,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"895,000000";"2382,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"896,000000";"1767,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"897,000000";"1768,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"898,000000";"1703,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"899,000000";"2129,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"900,000000";"2386,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"901,000000";"1704,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"902,000000";"1926,000000";"60,000000";"RETOMA";"15/02/2011 14:35"
"903,000000";"2395,000000";"60,000000";"RETOMA";"15/02/2011 14:36"
"904,000000";"1708,000000";"60,000000";"RETOMA";"15/02/2011 14:37"
"905,000000";"1778,000000";"60,000000";"RETOMA";"15/02/2011 14:37"
"912,000000";"2624,000000";"9,000000";"RETOMA";"25/02/2011 09:37"
"913,000000";"2625,000000";"8,000000";"RETOMA";"25/02/2011 09:38"
"916,000000";"2631,000000";"9,000000";"RETOMA";"03/03/2011 09:20"
"920,000000";"738,000000";"61,000000";"RETOMA";"15/03/2011 11:02"
"921,000000";"757,000000";"61,000000";"RETOMA";"15/03/2011 11:03"
"1300,000000";"2650,000000";"9,000000";"RETOMA";"30/03/2011 14:50"
"1301,000000";"2651,000000";"9,000000";"RETOMA";"30/03/2011 14:50"
"1312,000000";"1298,000000";"9,000000";"RETOMA";"11/04/2011 16:51"
"1313,000000";"1529,000000";"9,000000";"RETOMA";"11/04/2011 16:51"
"1314,000000";"1298,000000";"11,000000";"RETOMA";"11/04/2011 16:52"
"1315,000000";"1529,000000";"11,000000";"RETOMA";"11/04/2011 16:52"
"1321,000000";"1916,000000";"60,000000";"RETOMA";"14/04/2011 16:27"
"1322,000000";"1298,000000";"60,000000";"RETOMA";"14/04/2011 16:27"
"1323,000000";"1529,000000";"60,000000";"RETOMA";"14/04/2011 16:27"
"1328,000000";"2669,000000";"11,000000";"RETOMA";"03/05/2011 16:44"
"1332,000000";"2689,000000";"10,000000";"RETOMA";"13/05/2011 11:10"
"1335,000000";"2686,000000";"11,000000";"RETOMA";"13/05/2011 11:11"
"1340,000000";"2692,000000";"9,000000";"NUNO";"17/05/2011 16:21"
"1342,000000";"2693,000000";"11,000000";"RETOMA";"20/05/2011 14:35"
"1387,000000";"2708,000000";"11,000000";"RETOMA";"31/05/2011 15:53"
"1395,000000";"2722,000000";"8,000000";"NUNO";"08/06/2011 10:20"
"1396,000000";"2724,000000";"60,000000";"RETOMA";"09/06/2011 14:11"
"1401,000000";"2741,000000";"11,000000";"RETOMA";"27/06/2011 09:02"
"1406,000000";"2752,000000";"11,000000";"NUNO";"05/07/2011 16:26"
"1407,000000";"2753,000000";"10,000000";"RETOMA";"06/07/2011 14:33"
"1408,000000";"2755,000000";"9,000000";"RETOMA";"13/07/2011 10:01"
"1413,000000";"2763,000000";"11,000000";"RETOMA";"13/07/2011 10:06"
